clcolli2-blaisde2,5,Success,5,Success,10,Success,10,,10,,10,,5,passed,4,,15,Persistence: back button; Persistence: forward button; ,5.0,,5.0,,5.0,,4.0,URL led me to search page not ./,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
coppa2-higgs2,5,Success,5,Success,0,Does not exist,0,,10,,0,Not logged in,5,passed,4,,15,Persistence: back button; Persistence: forward button; ,5.0,,5.0,,5.0,,0,no submission,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
hlee339-daneshv2,5,Success,1,Did not succeed,0,Does not exist,0,database name incorrect; server version incorrect; table name incorrect; secret string incorrect for daneshv2,0,CSRF page redirected to another page,0,CSRF page redirected to another page,5,passed,4,,12,Stealth: search history; Persistence: back button; Persistence: forward button; url lead me to search not ./,5.0,,5.0,,5.0,,5.0,,0,On time
delanos2-pandoh2,5,Success,5,Success,10,Success,10,,10,,0,Not logged in,5,passed,4,,15,Persistence: back button; Spying: nav events; I need to press back/forward 2 times to make it work,0.0,using wrong xssdefense,0.0,using wrong xssdefense,0.0,using wrong xssdefense,0,no submission,0,On time
desberg2-mhfaust2,5,Success,5,Success,10,Success,10,,10,,10,,5,passed,4,,18,Stealth: URL hiding; URL hiding does not work when I try to press logout after search,5.0,,5.0,,5.0,,5.0,,0,On time
dfrei2-osipova2,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
dubey3-bhadrad2,5,Success,5,Success,0,Does not exist,0,,10,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
dwlee4,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
ehrat1-xzhan160,5,Success,5,Success,10,Success,10,,10,,10,,5,passed,4,,18,Stealth: URL hiding; when I logout url stays at ./logout instead of ./,5.0,,5.0,,5.0,,5.0,,0,On time
ejlewis2-jshin79,1,Did not succeed,5,Success,0,Does not exist,0,,10,,10,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
enunez9,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
ern2-hchen136,5,Success,5,Success,10,Success,10,,0,CSRF page redirected to another page,0,CSRF page redirected to another page,5,passed,4,,15,Persistence: back button; Persistence: forward button; ,5.0,,5.0,,5.0,,5.0,,0,On time
,5,Success,5,Success,0,Does not exist,0,,10,,10,,5,passed,4,,21,,5.0,,5.0,,5.0,,5.0,,0,On time
,5,Success,1,Did not succeed,0,Does not exist,0,database name incorrect; server version incorrect; table name incorrect; secret string incorrect for gaknox2,10,,0,Not logged in,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
glfabry2-shaaban2,5,Success,5,Success,0,Does not exist,10,,10,,10,,5,passed,4,,21,,5.0,,5.0,,5.0,,5.0,,0,On time
goldshe2-arvan2,5,Success,5,Success,0,Does not exist,1,server version incorrect; table name incorrect; secret string incorrect for goldshe2,10,,10,,5,passed,4,,6,"Stealth: URL hiding; Stealth: search history; Persistence: Follow link; Persistence: back button; Persistence: forward button; ""pwned"" is not supposed to be displayed, url does not display correctly when I search -> logout",5.0,,0,no submission,0,no submission,0,no submission,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
hnguye11-varunbk,5,Success,5,Success,10,Success,6,table name incorrect; ,10,,0,CSRF page redirected to another page,5,passed,4,,15,Persistence: back button; Persistence: forward button; ,5.0,,4.0,search again button does not work,5.0,,5.0,,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
hungle2-crichma2,5,Success,5,Success,0,Does not exist,9,server version incorrect; ,10,,10,,5,passed,4,,15,Stealth: URL hiding; Spying: nav events; ,5.0,,5.0,,5.0,,0,no submission,0,On time
pxzhu2-khanuja2,5,Success,5,Success,10,Success,10,,10,,10,,5,passed,4,,21,,5.0,,5.0,,5.0,,2.0,Script shows up in search history,0,On time
rnconra2,5,Success,5,Success,10,Success,0,,10,,10,,5,passed,4,,21,,5.0,,5.0,,5.0,,5.0,,0,On time
rnshen2-lpfung2,5,Success,5,Success,10,Success,9,server version incorrect; ,10,,10,,0,Click me element not found,4,,21,,5.0,,5.0,,5.0,,5.0,,0,On time
ruian2-weili12,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
rwang39-gaknox2,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
salceda2-limwens2,5,Success,5,Success,10,Success,10,,10,,10,,5,passed,4,,12,Stealth: search history; Spying: login/logout events; Spying: nav events; ,2.0,,2.0,,2.0,,2.0,,0,On time
sapato2-tomaras2,5,Success,5,Success,10,Success,10,,0,no submission,0,no submission,5,passed,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
sarahng2-walstad2,5,Success,5,Success,10,Success,10,,10,,10,,5,passed,4,,18,Stealth: search history; ,5.0,,5.0,,5.0,,5.0,,0,On time
,1,Did not succeed,1,Did not succeed,0,Does not exist,0,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
schellh2-sbakshi3,5,Success,5,Success,0,Does not exist,0,,10,,0,Not logged in,0,no submission,4,,0,no submission,0,no submission,0,no submission,0,no submission,0,no submission,0,On time
